Loc+, Acap, Aexp, Arch, Cplx, Data, Docu, Flex, Ltex, Pcap, Pcon, Plex, Pmat, Prec, Pvol, Rely, Ruse, Sced, Site, Stor, Team, Time, Tool, Risk-, Effort-
912.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,3.0,1.0,1.0,3.0,3.0,2.0,4.0,3.0,6.0,4.0,5.0,3.0,3.0,5.0,2.0,7.0,47414.0
576.0,2.0,5.0,1.0,5.0,2.0,2.0,3.0,3.0,5.0,4.0,4.0,2.0,6.0,2.0,3.0,5.0,3.0,5.0,3.0,2.0,5.0,3.0,1.0,5650.0
2000.0,3.0,4.0,3.0,2.0,4.0,4.0,5.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,4.0,6.0,4.0,4.0,3.0,5.0,57840.0
1330.0,2.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,5.0,1.0,2.0,5.0,2.0,5.0,4.0,12.0,76358.0
128.0,2.0,1.0,6.0,2.0,4.0,3.0,4.0,5.0,3.0,3.0,2.0,5.0,2.0,5.0,5.0,4.0,1.0,5.0,4.0,4.0,5.0,4.0,20.0,3151.0
688.0,4.0,2.0,1.0,3.0,3.0,3.0,5.0,3.0,4.0,5.0,4.0,1.0,6.0,2.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,1.0,4411.0
1991.0,4.0,3.0,3.0,5.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,3.0,5.0,1.0,4.0,4.0,3.0,4.0,3.0,5.0,53016.0
79.0,4.0,2.0,3.0,6.0,4.0,3.0,5.0,2.0,3.0,1.0,2.0,4.0,4.0,3.0,1.0,4.0,5.0,4.0,4.0,2.0,4.0,4.0,0.0,1032.0
1393.0,3.0,4.0,4.0,4.0,2.0,5.0,6.0,2.0,4.0,5.0,2.0,3.0,2.0,4.0,3.0,6.0,4.0,5.0,4.0,3.0,5.0,4.0,1.0,20527.0
1138.0,3.0,2.0,6.0,6.0,2.0,1.0,1.0,5.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,2.0,5.0,6.0,5.0,5.0,2.0,7.0,15251.0
1638.0,4.0,2.0,2.0,3.0,5.0,2.0,5.0,1.0,3.0,4.0,1.0,4.0,4.0,5.0,2.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,42089.0
247.0,4.0,3.0,5.0,3.0,3.0,2.0,3.0,2.0,1.0,4.0,3.0,3.0,3.0,4.0,1.0,5.0,2.0,2.0,3.0,4.0,5.0,3.0,9.0,2849.0
829.0,2.0,3.0,6.0,3.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,1.0,3.0,4.0,5.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,19783.0
1035.0,4.0,5.0,4.0,3.0,3.0,1.0,5.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,5.0,5.0,4.0,3.0,3.0,2.0,11061.0
1125.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,4.0,2.0,5.0,3.0,5.0,4.0,3.0,4.0,2.0,5.0,5.0,5.0,4.0,8.0,44392.0
365.0,3.0,3.0,3.0,6.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,6.0,5.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,2.0,4532.0
292.0,5.0,4.0,4.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,4.0,5.0,2.0,5.0,1.0,4.0,5.0,3.0,6.0,3.0,5.0,4.0,0.0,3682.0
613.0,3.0,3.0,5.0,4.0,3.0,3.0,5.0,1.0,1.0,1.0,2.0,5.0,3.0,3.0,4.0,4.0,2.0,4.0,5.0,5.0,3.0,2.0,15.0,20599.0
1049.0,3.0,3.0,6.0,4.0,3.0,3.0,5.0,2.0,4.0,1.0,3.0,4.0,5.0,5.0,3.0,5.0,2.0,3.0,6.0,2.0,3.0,5.0,2.0,23040.0
1607.0,3.0,2.0,2.0,5.0,3.0,4.0,6.0,2.0,4.0,3.0,5.0,5.0,3.0,3.0,5.0,4.0,1.0,5.0,6.0,5.0,4.0,5.0,7.0,26674.0
1441.0,3.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,6.0,3.0,1.0,5.0,3.0,5.0,4.0,5.0,6.0,2.0,2.0,17563.0
559.0,3.0,1.0,4.0,2.0,2.0,2.0,4.0,5.0,4.0,1.0,3.0,4.0,2.0,5.0,3.0,5.0,3.0,3.0,4.0,1.0,5.0,2.0,5.0,11576.0
1860.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,5.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,6.0,4.0,5.0,1.0,6.0,30418.0
345.0,5.0,3.0,2.0,2.0,4.0,1.0,3.0,2.0,4.0,3.0,5.0,5.0,1.0,3.0,3.0,5.0,5.0,3.0,4.0,4.0,6.0,3.0,0.0,2159.0
1412.0,5.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,3.0,3.0,1.0,27646.0
1147.0,2.0,4.0,4.0,5.0,2.0,4.0,6.0,4.0,3.0,5.0,1.0,2.0,5.0,4.0,3.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,1.0,15956.0
303.0,4.0,4.0,5.0,4.0,5.0,5.0,3.0,3.0,5.0,5.0,3.0,4.0,3.0,2.0,5.0,3.0,4.0,3.0,4.0,2.0,5.0,2.0,0.0,5308.0
448.0,2.0,5.0,5.0,2.0,4.0,4.0,1.0,3.0,3.0,3.0,2.0,4.0,5.0,4.0,2.0,6.0,3.0,3.0,5.0,3.0,5.0,5.0,2.0,9280.0
253.0,5.0,4.0,3.0,4.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,4.0,5.0,3.0,2.0,4.0,4.0,1.0,4.0,2.0,4.0,2.0,0.0,3924.0
1934.0,3.0,3.0,5.0,4.0,3.0,2.0,1.0,4.0,4.0,2.0,5.0,5.0,3.0,5.0,3.0,4.0,4.0,3.0,6.0,4.0,5.0,3.0,0.0,41515.0
78.0,5.0,2.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,2.0,5.0,3.0,4.0,3.0,2.0,3.0,5.0,1.0,5.0,1.0,7.0,574.0
1577.0,3.0,2.0,1.0,2.0,2.0,4.0,4.0,3.0,1.0,4.0,3.0,6.0,4.0,4.0,2.0,5.0,2.0,1.0,4.0,4.0,4.0,5.0,10.0,27168.0
212.0,3.0,4.0,4.0,4.0,3.0,1.0,2.0,5.0,1.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,5.0,5.0,5.0,5.0,3162.0
591.0,2.0,1.0,4.0,5.0,3.0,4.0,6.0,4.0,4.0,3.0,5.0,6.0,2.0,4.0,3.0,6.0,3.0,3.0,6.0,4.0,6.0,4.0,10.0,15330.0
918.0,4.0,2.0,3.0,2.0,3.0,5.0,4.0,3.0,4.0,2.0,4.0,5.0,6.0,4.0,3.0,3.0,2.0,4.0,4.0,2.0,5.0,1.0,3.0,18583.0
158.0,2.0,4.0,3.0,2.0,5.0,2.0,6.0,5.0,2.0,2.0,5.0,4.0,5.0,4.0,4.0,5.0,1.0,2.0,4.0,3.0,6.0,5.0,14.0,2972.0
580.0,3.0,5.0,2.0,1.0,4.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,2.0,3.0,4.0,4.0,5.0,4.0,2.0,0.0,1978.0
1580.0,3.0,2.0,3.0,4.0,3.0,4.0,5.0,3.0,5.0,3.0,4.0,4.0,2.0,3.0,1.0,5.0,2.0,2.0,5.0,4.0,5.0,4.0,2.0,24425.0
1850.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,2.0,1.0,5.0,4.0,5.0,6.0,4.0,4.0,5.0,3.0,2.0,6.0,4.0,4.0,1.0,16.0,37466.0
1506.0,5.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,4.0,4.0,3.0,2.0,5.0,3.0,3.0,4.0,1.0,4.0,4.0,5.0,4.0,2.0,3.0,17085.0
158.0,1.0,3.0,3.0,4.0,2.0,4.0,3.0,2.0,5.0,3.0,3.0,1.0,3.0,5.0,1.0,4.0,4.0,4.0,5.0,3.0,6.0,3.0,14.0,3765.0
1410.0,3.0,2.0,5.0,4.0,3.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,1.0,2.0,3.0,4.0,2.0,1.0,5.0,5.0,5.0,2.0,1.0,66263.0
581.0,3.0,2.0,3.0,3.0,3.0,1.0,4.0,4.0,2.0,5.0,3.0,3.0,2.0,4.0,5.0,5.0,2.0,3.0,4.0,3.0,3.0,1.0,9.0,26524.0
1554.0,3.0,3.0,5.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,5.0,4.0,4.0,4.0,3.0,2.0,1.0,3.0,5.0,2.0,6.0,5.0,14.0,57321.0
988.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0,1.0,5.0,3.0,3.0,5.0,4.0,2.0,6.0,2.0,3.0,3.0,5.0,23611.0
603.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,3.0,1.0,3.0,2.0,4.0,2.0,2.0,3.0,4.0,5.0,3.0,5.0,2.0,5.0,4.0,8.0,23422.0
1021.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,2.0,6.0,20784.0
461.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,1.0,1.0,6.0,2.0,2.0,4.0,4.0,4.0,2.0,5.0,5.0,4.0,3.0,0.0,7825.0
98.0,2.0,4.0,2.0,3.0,3.0,4.0,5.0,3.0,2.0,1.0,1.0,6.0,2.0,5.0,3.0,3.0,5.0,2.0,6.0,1.0,3.0,3.0,8.0,2025.0
1065.0,4.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,5.0,4.0,4.0,4.0,6.0,3.0,2.0,3.0,2.0,4.0,4.0,5.0,5.0,3.0,1.0,6347.0
638.0,4.0,1.0,6.0,4.0,3.0,4.0,4.0,1.0,2.0,3.0,2.0,4.0,6.0,3.0,4.0,4.0,3.0,1.0,4.0,2.0,5.0,4.0,8.0,31119.0
219.0,2.0,4.0,5.0,6.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,2.0,5.0,4.0,4.0,5.0,2.0,6.0,3.0,7.0,7455.0
1312.0,4.0,2.0,3.0,1.0,5.0,3.0,1.0,5.0,2.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,1.0,4.0,3.0,1.0,36747.0
215.0,4.0,2.0,1.0,3.0,4.0,4.0,4.0,1.0,4.0,2.0,5.0,6.0,2.0,3.0,4.0,5.0,4.0,2.0,4.0,4.0,6.0,3.0,2.0,8625.0
1230.0,3.0,3.0,3.0,5.0,4.0,2.0,3.0,3.0,1.0,4.0,2.0,3.0,6.0,4.0,5.0,6.0,3.0,1.0,6.0,5.0,3.0,5.0,19.0,77969.0
325.0,5.0,5.0,3.0,4.0,4.0,5.0,1.0,4.0,3.0,5.0,2.0,3.0,1.0,4.0,5.0,3.0,3.0,5.0,4.0,4.0,5.0,4.0,1.0,4334.0
511.0,2.0,5.0,2.0,3.0,4.0,4.0,5.0,2.0,5.0,3.0,3.0,5.0,5.0,5.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,1.0,3.0,10352.0
318.0,1.0,5.0,2.0,3.0,2.0,3.0,5.0,2.0,4.0,5.0,3.0,3.0,4.0,3.0,1.0,3.0,2.0,2.0,4.0,4.0,4.0,5.0,8.0,3404.0
1086.0,2.0,3.0,5.0,2.0,4.0,2.0,3.0,5.0,3.0,3.0,2.0,3.0,4.0,5.0,4.0,4.0,4.0,1.0,3.0,4.0,6.0,1.0,7.0,44708.0
1263.0,3.0,2.0,1.0,2.0,2.0,4.0,5.0,4.0,5.0,2.0,5.0,1.0,1.0,5.0,3.0,5.0,1.0,5.0,6.0,5.0,6.0,1.0,19.0,64405.0
1745.0,4.0,4.0,5.0,6.0,4.0,4.0,3.0,5.0,3.0,2.0,3.0,1.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,6.0,94789.0
1988.0,4.0,3.0,2.0,2.0,4.0,2.0,5.0,2.0,2.0,5.0,3.0,1.0,3.0,4.0,1.0,6.0,4.0,2.0,5.0,5.0,4.0,3.0,3.0,39460.0
655.0,1.0,2.0,2.0,6.0,4.0,1.0,1.0,5.0,4.0,1.0,4.0,3.0,4.0,4.0,3.0,6.0,1.0,3.0,6.0,2.0,5.0,1.0,31.0,62387.0
978.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,5.0,6.0,5.0,4.0,2.0,0.0,14509.0
124.0,2.0,4.0,5.0,5.0,4.0,1.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,5.0,4.0,5.0,4.0,6.0,1657.0
6.0,4.0,3.0,2.0,4.0,4.0,2.0,6.0,3.0,3.0,5.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,5.0,2.0,4.0,3.0,1.0,99.0
371.0,2.0,4.0,2.0,6.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,1.0,5.0,4.0,5.0,2.0,5.0,6.0,6.0,5.0,3.0,12.0,17915.0
846.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,5.0,3.0,2.0,5.0,3.0,3.0,3.0,2.0,4.0,3.0,1.0,19658.0
28.0,2.0,2.0,3.0,2.0,4.0,4.0,1.0,3.0,5.0,5.0,4.0,3.0,4.0,5.0,2.0,2.0,1.0,3.0,5.0,5.0,5.0,3.0,9.0,296.0
1864.0,5.0,3.0,3.0,5.0,4.0,5.0,3.0,4.0,3.0,2.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,2.0,0.0,66473.0
1831.0,5.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,6.0,2.0,13.0,61189.0
1911.0,4.0,2.0,3.0,4.0,3.0,2.0,2.0,5.0,3.0,2.0,3.0,4.0,5.0,3.0,1.0,6.0,1.0,2.0,3.0,3.0,4.0,3.0,7.0,39574.0
512.0,4.0,1.0,6.0,5.0,2.0,4.0,4.0,1.0,2.0,1.0,2.0,4.0,5.0,2.0,3.0,3.0,4.0,2.0,6.0,4.0,5.0,5.0,7.0,22690.0
854.0,4.0,5.0,2.0,2.0,5.0,3.0,5.0,1.0,2.0,5.0,3.0,1.0,4.0,4.0,1.0,2.0,3.0,3.0,3.0,2.0,5.0,2.0,3.0,14733.0
864.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,5.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,22777.0
1059.0,1.0,2.0,2.0,5.0,4.0,2.0,2.0,5.0,3.0,4.0,2.0,5.0,3.0,3.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,5.0,5.0,19516.0
147.0,5.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,5.0,1.0,5.0,1.0,2.0,4.0,3.0,6.0,4.0,4.0,5.0,3.0,5.0,3.0,5.0,5063.0
1690.0,1.0,1.0,5.0,2.0,2.0,2.0,1.0,5.0,3.0,4.0,4.0,1.0,4.0,5.0,4.0,2.0,5.0,5.0,5.0,5.0,6.0,4.0,12.0,11557.0
1715.0,3.0,3.0,6.0,6.0,4.0,5.0,5.0,3.0,3.0,4.0,1.0,6.0,3.0,5.0,4.0,5.0,1.0,4.0,6.0,4.0,4.0,4.0,20.0,59338.0
641.0,5.0,4.0,5.0,5.0,3.0,2.0,1.0,5.0,5.0,2.0,2.0,3.0,3.0,4.0,1.0,5.0,1.0,4.0,4.0,4.0,4.0,2.0,7.0,6221.0
333.0,2.0,2.0,6.0,2.0,3.0,1.0,4.0,1.0,4.0,2.0,4.0,6.0,3.0,3.0,4.0,4.0,2.0,5.0,5.0,4.0,4.0,4.0,7.0,5172.0
872.0,4.0,1.0,4.0,6.0,4.0,1.0,6.0,3.0,4.0,4.0,2.0,5.0,5.0,3.0,2.0,5.0,1.0,3.0,3.0,2.0,5.0,4.0,14.0,12851.0
1618.0,5.0,3.0,4.0,5.0,2.0,4.0,4.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,1.0,4.0,4.0,5.0,5.0,1.0,25.0,77182.0
481.0,5.0,3.0,6.0,4.0,3.0,4.0,5.0,3.0,1.0,3.0,3.0,4.0,6.0,3.0,3.0,6.0,5.0,1.0,6.0,3.0,6.0,2.0,14.0,10574.0
58.0,2.0,1.0,2.0,2.0,5.0,1.0,3.0,2.0,2.0,3.0,5.0,6.0,5.0,4.0,3.0,2.0,1.0,2.0,4.0,5.0,4.0,4.0,12.0,621.0
205.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,5.0,2.0,3.0,5.0,2.0,4.0,5.0,5.0,8772.0
1278.0,3.0,3.0,2.0,3.0,3.0,2.0,5.0,3.0,1.0,3.0,4.0,3.0,6.0,2.0,3.0,3.0,5.0,5.0,4.0,2.0,4.0,4.0,2.0,9804.0
1540.0,4.0,5.0,2.0,4.0,2.0,4.0,5.0,3.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,6.0,4.0,4.0,2.0,0.0,17623.0
1590.0,3.0,2.0,6.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,5.0,3.0,4.0,2.0,5.0,2.0,3.0,4.0,6.0,3.0,5.0,8.0,44136.0
1176.0,3.0,2.0,1.0,3.0,2.0,3.0,6.0,2.0,4.0,1.0,3.0,2.0,4.0,3.0,2.0,4.0,3.0,2.0,5.0,5.0,4.0,3.0,0.0,28939.0
1627.0,3.0,4.0,5.0,6.0,5.0,3.0,3.0,2.0,3.0,5.0,5.0,5.0,6.0,3.0,3.0,6.0,3.0,4.0,3.0,5.0,3.0,4.0,4.0,9076.0
881.0,4.0,4.0,5.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,5.0,2.0,2.0,4.0,3.0,4.0,4.0,0.0,12838.0
31.0,1.0,3.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,1.0,4.0,3.0,5.0,2.0,1.0,6.0,2.0,2.0,3.0,6.0,5.0,4.0,8.0,493.0
212.0,2.0,3.0,1.0,5.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,5.0,5.0,4.0,2.0,3.0,3.0,2.0,3.0,5.0,3.0,2.0,4.0,4801.0
1749.0,2.0,2.0,4.0,3.0,2.0,3.0,5.0,2.0,4.0,3.0,3.0,2.0,2.0,4.0,4.0,3.0,5.0,4.0,4.0,3.0,5.0,3.0,2.0,39587.0
1153.0,2.0,1.0,4.0,5.0,4.0,5.0,4.0,3.0,5.0,1.0,3.0,5.0,4.0,2.0,3.0,3.0,4.0,1.0,3.0,5.0,5.0,4.0,1.0,26389.0
223.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,1.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,5.0,4.0,4.0,5.0,8.0,3565.0
957.0,5.0,2.0,6.0,4.0,3.0,3.0,4.0,2.0,2.0,4.0,3.0,2.0,3.0,5.0,3.0,3.0,3.0,4.0,5.0,2.0,5.0,2.0,2.0,30689.0
413.0,2.0,4.0,3.0,4.0,5.0,4.0,4.0,2.0,4.0,3.0,3.0,5.0,4.0,4.0,2.0,4.0,4.0,1.0,6.0,3.0,4.0,5.0,2.0,9880.0
1663.0,-2.0,1.0,2.0,6.0,5.0,2.0,3.0,2.0,-1.0,3.0,1.0,5.0,3.0,4.0,5.0,3.0,2.0,1.0,5.0,4.0,6.0,1.0,44.0,283500.0
418.0,3.0,2.0,4.0,5.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,5.0,3.0,2.0,0.0,8169.0
879.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,5.0,5.0,6.0,3.0,2.0,4.0,3.0,4.0,2.0,3.0,6.0,4.0,2.0,0.0,5880.0
517.0,2.0,1.0,3.0,1.0,3.0,4.0,5.0,5.0,2.0,3.0,3.0,5.0,2.0,3.0,3.0,4.0,4.0,1.0,5.0,5.0,6.0,3.0,8.0,14978.0
1989.0,1.0,2.0,3.0,2.0,5.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,1.0,3.0,5.0,6.0,5.0,4.0,5.0,2.0,4.0,4.0,10.0,60951.0
514.0,3.0,3.0,6.0,3.0,5.0,2.0,5.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,2.0,3.0,6.0,5.0,2.0,4.0,8016.0
1745.0,5.0,2.0,3.0,3.0,2.0,5.0,3.0,4.0,5.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,2.0,5.0,3.0,0.0,24238.0
818.0,4.0,1.0,4.0,3.0,4.0,3.0,2.0,1.0,5.0,3.0,4.0,1.0,5.0,5.0,1.0,2.0,3.0,5.0,5.0,5.0,4.0,3.0,0.0,6822.0
1342.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,5.0,2.0,3.0,3.0,2.0,5.0,3.0,3.0,5.0,4.0,3.0,2.0,0.0,14932.0
64.0,2.0,3.0,6.0,3.0,5.0,4.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,3.0,3.0,2.0,6.0,4.0,5.0,5.0,6.0,1071.0
1100.0,2.0,3.0,5.0,3.0,3.0,3.0,4.0,2.0,1.0,4.0,3.0,6.0,5.0,3.0,3.0,2.0,3.0,1.0,6.0,4.0,3.0,3.0,12.0,20562.0
475.0,4.0,5.0,4.0,2.0,4.0,4.0,1.0,5.0,1.0,2.0,2.0,1.0,4.0,3.0,1.0,5.0,3.0,4.0,4.0,6.0,6.0,4.0,6.0,6579.0
1993.0,2.0,5.0,5.0,3.0,5.0,3.0,1.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,6.0,5.0,8.0,54655.0
122.0,1.0,3.0,4.0,2.0,3.0,5.0,5.0,2.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,5.0,4.0,2.0,4.0,2.0,6.0,3.0,7.0,2607.0
481.0,3.0,1.0,6.0,3.0,2.0,4.0,4.0,2.0,4.0,3.0,2.0,6.0,2.0,3.0,3.0,4.0,5.0,4.0,5.0,3.0,5.0,4.0,2.0,8360.0
33.0,3.0,1.0,6.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,5.0,1.0,3.0,4.0,3.0,3.0,3.0,6.0,3.0,1.0,1009.0
281.0,4.0,4.0,1.0,4.0,4.0,1.0,5.0,4.0,2.0,5.0,2.0,4.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,6.0,1.0,6.0,4510.0
484.0,3.0,3.0,3.0,4.0,2.0,5.0,5.0,4.0,4.0,5.0,2.0,6.0,4.0,2.0,4.0,6.0,1.0,1.0,3.0,1.0,4.0,5.0,12.0,8059.0
1615.0,4.0,2.0,5.0,3.0,4.0,4.0,5.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0,3.0,5.0,3.0,3.0,4.0,4.0,0.0,18889.0
209.0,3.0,5.0,2.0,4.0,2.0,3.0,3.0,5.0,3.0,5.0,4.0,6.0,3.0,5.0,2.0,4.0,2.0,4.0,4.0,1.0,4.0,4.0,2.0,1075.0
1144.0,2.0,5.0,4.0,1.0,3.0,3.0,3.0,1.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,5.0,5.0,3.0,5.0,1.0,10.0,41485.0
792.0,5.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,6.0,2.0,3.0,4.0,0.0,6604.0
933.0,2.0,4.0,1.0,6.0,2.0,4.0,3.0,1.0,4.0,3.0,2.0,2.0,1.0,2.0,3.0,4.0,4.0,2.0,3.0,5.0,5.0,2.0,13.0,46095.0
704.0,5.0,4.0,5.0,2.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,1.0,1.0,4.0,2.0,4.0,5.0,5.0,4906.0
1365.0,4.0,4.0,5.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,5.0,5.0,4.0,2.0,1.0,4.0,2.0,2.0,5.0,2.0,4.0,3.0,3.0,16784.0
1638.0,5.0,1.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,5.0,3.0,2.0,5.0,5.0,2.0,4.0,1.0,4.0,1.0,5.0,25558.0
1010.0,4.0,4.0,2.0,5.0,4.0,3.0,6.0,4.0,3.0,1.0,3.0,5.0,1.0,3.0,3.0,2.0,2.0,5.0,6.0,5.0,5.0,1.0,6.0,21650.0
281.0,4.0,1.0,4.0,1.0,5.0,2.0,4.0,1.0,1.0,4.0,1.0,6.0,2.0,4.0,4.0,4.0,3.0,5.0,4.0,1.0,4.0,4.0,18.0,5610.0
986.0,5.0,4.0,2.0,1.0,4.0,3.0,6.0,4.0,4.0,2.0,3.0,6.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,6.0,4.0,0.0,5085.0
108.0,2.0,4.0,4.0,5.0,4.0,3.0,5.0,2.0,3.0,4.0,4.0,1.0,4.0,4.0,3.0,5.0,3.0,5.0,5.0,3.0,4.0,2.0,8.0,3648.0
1241.0,5.0,5.0,5.0,2.0,2.0,4.0,5.0,1.0,5.0,3.0,3.0,6.0,5.0,3.0,4.0,2.0,1.0,4.0,5.0,4.0,5.0,3.0,5.0,7632.0
1516.0,4.0,3.0,4.0,6.0,4.0,1.0,5.0,4.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,5.0,2.0,4.0,1.0,5.0,3.0,10.0,47533.0
965.0,4.0,2.0,5.0,5.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,6.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,6.0,4.0,4.0,25584.0
732.0,4.0,4.0,1.0,4.0,4.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,2.0,3.0,6.0,4.0,4.0,5.0,2.0,5.0,5.0,0.0,17159.0
507.0,3.0,5.0,4.0,4.0,3.0,2.0,1.0,2.0,2.0,4.0,4.0,6.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,3.0,2580.0
1271.0,4.0,1.0,3.0,5.0,3.0,3.0,5.0,4.0,4.0,1.0,2.0,6.0,5.0,4.0,1.0,2.0,2.0,4.0,5.0,2.0,3.0,5.0,4.0,11795.0
1321.0,3.0,4.0,5.0,1.0,4.0,2.0,1.0,1.0,5.0,3.0,4.0,4.0,1.0,5.0,3.0,2.0,2.0,5.0,5.0,4.0,6.0,2.0,5.0,28091.0
1370.0,3.0,4.0,2.0,4.0,3.0,1.0,2.0,1.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,5.0,5.0,4.0,1.0,11774.0
