LOC+, ACAP, AEXP-, ARCH, CPLX, DATA, DOCU, FLEX, LTEX, PCAP, PCON, PLEX-, PMAT, PREC, PVOL, RELY, RUSE, SCED, SITE, STOR, TEAM, TIME, TOOL, RISK-, EFFORT-
892.0,2.0,2.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,1.0,5.0,3.0,5.0,5.0,3.0,17.0,33944.0
624.0,5.0,2.0,3.0,5.0,4.0,4.0,2.0,3.0,2.0,3.0,2.0,5.0,6.0,3.0,4.0,5.0,5.0,5.0,5.0,2.0,4.0,1.0,7.0,14052.0
1322.0,3.0,2.0,5.0,1.0,4.0,5.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,4.0,3.0,3.0,3.0,1.0,3.0,6.0,5.0,2.0,10.0,103408.0
398.0,2.0,4.0,2.0,2.0,3.0,4.0,6.0,4.0,2.0,3.0,2.0,5.0,1.0,3.0,2.0,5.0,1.0,3.0,6.0,2.0,6.0,3.0,18.0,11323.0
257.0,1.0,1.0,2.0,4.0,4.0,1.0,5.0,4.0,2.0,3.0,2.0,4.0,5.0,5.0,3.0,4.0,1.0,2.0,4.0,5.0,3.0,5.0,16.0,6372.0
1419.0,2.0,3.0,3.0,3.0,4.0,1.0,1.0,4.0,3.0,3.0,1.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,0.0,19438.0
1363.0,2.0,3.0,4.0,4.0,4.0,5.0,2.0,1.0,4.0,5.0,3.0,4.0,2.0,4.0,2.0,5.0,3.0,3.0,3.0,5.0,3.0,5.0,1.0,27721.0
1930.0,3.0,1.0,6.0,1.0,5.0,3.0,4.0,1.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,5.0,6.0,4.0,2.0,4.0,35374.0
730.0,3.0,4.0,4.0,5.0,5.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,5.0,3.0,1.0,5.0,1.0,2.0,4.0,3.0,4.0,1.0,9.0,17780.0
1876.0,3.0,5.0,3.0,5.0,5.0,4.0,2.0,1.0,4.0,2.0,4.0,2.0,5.0,4.0,5.0,6.0,1.0,2.0,5.0,2.0,3.0,4.0,14.0,112786.0
1807.0,3.0,3.0,4.0,1.0,3.0,4.0,1.0,5.0,2.0,2.0,2.0,1.0,6.0,4.0,2.0,4.0,3.0,2.0,4.0,4.0,3.0,1.0,2.0,74406.0
1468.0,4.0,2.0,4.0,5.0,3.0,4.0,6.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,3.0,5.0,3.0,4.0,6.0,6.0,3.0,3.0,11.0,64914.0
239.0,5.0,4.0,6.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,5.0,5.0,4.0,1.0,5.0,4.0,3.0,2.0,0.0,4912.0
1608.0,1.0,1.0,6.0,4.0,5.0,3.0,3.0,2.0,1.0,3.0,2.0,4.0,5.0,3.0,1.0,5.0,3.0,3.0,5.0,2.0,5.0,4.0,19.0,102102.0
585.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,2.0,5.0,2.0,1.0,1.0,6.0,3.0,1.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,1.0,6923.0
26.0,3.0,5.0,4.0,1.0,5.0,1.0,4.0,5.0,2.0,4.0,1.0,2.0,6.0,2.0,5.0,6.0,4.0,3.0,5.0,3.0,4.0,2.0,5.0,165.0
1848.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,5.0,4.0,3.0,1.0,6.0,5.0,5.0,2.0,6.0,2.0,2.0,5.0,3.0,5.0,2.0,9.0,42728.0
1863.0,2.0,4.0,3.0,4.0,2.0,5.0,4.0,5.0,4.0,3.0,4.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,6.0,2.0,3.0,5.0,2.0,13119.0
897.0,5.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,7.0,11177.0
1138.0,2.0,5.0,6.0,5.0,2.0,2.0,2.0,2.0,4.0,5.0,1.0,4.0,5.0,4.0,3.0,3.0,5.0,5.0,5.0,3.0,3.0,5.0,2.0,6470.0
453.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,2.0,4.0,2.0,3.0,3.0,4.0,5.0,1.0,12.0,19002.0
873.0,2.0,1.0,3.0,5.0,5.0,4.0,6.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,2.0,6.0,3.0,3.0,3.0,4.0,4.0,3.0,9.0,49877.0
705.0,4.0,2.0,4.0,5.0,4.0,2.0,1.0,3.0,4.0,2.0,1.0,3.0,2.0,3.0,5.0,4.0,1.0,2.0,5.0,2.0,4.0,1.0,15.0,66668.0
1780.0,3.0,4.0,4.0,5.0,4.0,2.0,3.0,3.0,4.0,5.0,2.0,2.0,2.0,5.0,3.0,5.0,3.0,2.0,4.0,3.0,3.0,4.0,0.0,59186.0
743.0,4.0,2.0,1.0,4.0,2.0,5.0,5.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,6.0,1.0,1.0,5.0,3.0,4.0,3.0,18.0,90166.0
1974.0,2.0,4.0,5.0,1.0,2.0,1.0,4.0,4.0,3.0,5.0,2.0,4.0,3.0,3.0,2.0,4.0,1.0,4.0,5.0,5.0,6.0,2.0,13.0,21090.0
1221.0,2.0,3.0,2.0,3.0,4.0,2.0,6.0,4.0,2.0,3.0,1.0,4.0,5.0,2.0,4.0,6.0,4.0,4.0,5.0,4.0,4.0,2.0,4.0,23464.0
1013.0,2.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,4.0,5.0,2.0,4.0,6.0,2.0,2.0,5.0,2.0,2.0,4.0,4.0,4.0,1.0,4.0,17726.0
1267.0,4.0,3.0,1.0,2.0,4.0,4.0,4.0,5.0,4.0,1.0,1.0,5.0,1.0,5.0,2.0,6.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,79272.0
145.0,4.0,4.0,2.0,6.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,4.0,2.0,3.0,5.0,5.0,4.0,5.0,3.0,14.0,4731.0
1872.0,2.0,4.0,3.0,4.0,5.0,5.0,5.0,2.0,2.0,5.0,3.0,5.0,1.0,3.0,4.0,5.0,2.0,5.0,6.0,4.0,3.0,2.0,10.0,52781.0
995.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,2.0,4.0,1.0,4.0,4.0,3.0,2.0,2.0,4.0,4.0,5.0,4.0,4.0,3.0,20689.0
1003.0,4.0,4.0,4.0,3.0,3.0,3.0,6.0,2.0,2.0,4.0,4.0,2.0,4.0,3.0,3.0,5.0,5.0,3.0,4.0,5.0,3.0,3.0,1.0,4448.0
580.0,3.0,4.0,5.0,5.0,4.0,2.0,2.0,5.0,2.0,3.0,4.0,4.0,5.0,3.0,2.0,3.0,5.0,2.0,4.0,1.0,3.0,2.0,1.0,5639.0
1272.0,5.0,3.0,2.0,2.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,1.0,5.0,3.0,3.0,4.0,4.0,1.0,5.0,3.0,5.0,3.0,1.0,34571.0
592.0,4.0,2.0,2.0,3.0,4.0,4.0,3.0,1.0,4.0,2.0,4.0,6.0,1.0,3.0,2.0,4.0,2.0,4.0,3.0,2.0,4.0,3.0,3.0,12777.0
1582.0,4.0,5.0,5.0,2.0,4.0,3.0,5.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,6.0,5.0,4.0,3.0,5.0,4.0,2.0,1.0,11766.0
1263.0,4.0,1.0,3.0,4.0,4.0,2.0,5.0,4.0,4.0,3.0,2.0,1.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0,30241.0
1931.0,5.0,3.0,6.0,3.0,4.0,2.0,2.0,5.0,3.0,3.0,3.0,6.0,4.0,4.0,2.0,3.0,3.0,5.0,4.0,4.0,5.0,4.0,0.0,6888.0
366.0,3.0,4.0,5.0,2.0,5.0,2.0,3.0,5.0,2.0,2.0,4.0,5.0,3.0,5.0,4.0,3.0,5.0,5.0,6.0,3.0,6.0,2.0,8.0,9005.0
771.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,5.0,3.0,4.0,2.0,5.0,2.0,2.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,1.0,13132.0
251.0,5.0,4.0,6.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,1.0,5.0,2.0,5.0,3.0,5.0,4.0,1.0,5.0,3.0,5.0,3.0,1.0,7775.0
1612.0,4.0,4.0,3.0,3.0,4.0,2.0,5.0,3.0,4.0,5.0,2.0,4.0,1.0,3.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,3.0,0.0,22555.0
1553.0,1.0,3.0,6.0,6.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,3.0,3.0,3.0,4.0,5.0,1.0,3.0,1.0,4.0,3.0,9.0,28422.0
116.0,4.0,3.0,4.0,3.0,3.0,1.0,4.0,2.0,3.0,4.0,3.0,4.0,6.0,3.0,2.0,4.0,2.0,3.0,5.0,3.0,6.0,5.0,2.0,653.0
1023.0,1.0,2.0,6.0,1.0,5.0,4.0,1.0,2.0,5.0,2.0,4.0,3.0,1.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,6.0,2.0,11.0,40934.0
937.0,4.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,5.0,3.0,4.0,5.0,3.0,1.0,4.0,4.0,3.0,5.0,2.0,6.0,3.0,2.0,29703.0
1955.0,2.0,4.0,2.0,5.0,3.0,5.0,5.0,5.0,3.0,3.0,1.0,1.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,2.0,4.0,4.0,4.0,43822.0
1404.0,5.0,3.0,5.0,3.0,2.0,4.0,1.0,4.0,1.0,5.0,1.0,1.0,5.0,3.0,4.0,4.0,4.0,1.0,5.0,1.0,3.0,4.0,7.0,26277.0
1269.0,4.0,4.0,6.0,3.0,4.0,2.0,6.0,3.0,4.0,3.0,2.0,6.0,4.0,4.0,5.0,4.0,4.0,2.0,6.0,2.0,4.0,5.0,0.0,16081.0
361.0,3.0,5.0,3.0,4.0,5.0,4.0,2.0,1.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,1.0,5.0,5.0,4.0,4.0,2.0,6.0,6636.0
1291.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,1.0,3.0,4.0,3.0,5.0,3.0,4.0,3.0,5.0,3.0,5.0,2.0,1.0,127788.0
169.0,2.0,2.0,4.0,6.0,3.0,5.0,2.0,4.0,4.0,2.0,2.0,6.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,6.0,6360.0
478.0,3.0,3.0,3.0,2.0,3.0,4.0,5.0,4.0,5.0,2.0,3.0,2.0,4.0,4.0,5.0,5.0,2.0,3.0,6.0,6.0,4.0,2.0,4.0,10382.0
1312.0,3.0,3.0,4.0,5.0,2.0,3.0,5.0,4.0,1.0,5.0,5.0,6.0,2.0,3.0,2.0,2.0,3.0,4.0,5.0,1.0,5.0,3.0,10.0,16347.0
748.0,3.0,3.0,1.0,3.0,5.0,2.0,3.0,4.0,3.0,2.0,1.0,3.0,2.0,4.0,3.0,5.0,4.0,4.0,4.0,5.0,5.0,3.0,1.0,34803.0
1913.0,5.0,4.0,3.0,3.0,4.0,4.0,5.0,2.0,5.0,2.0,2.0,3.0,5.0,3.0,5.0,3.0,2.0,2.0,6.0,2.0,4.0,2.0,2.0,75240.0
249.0,2.0,4.0,3.0,5.0,4.0,1.0,2.0,2.0,3.0,1.0,4.0,4.0,2.0,2.0,3.0,5.0,2.0,3.0,6.0,5.0,5.0,3.0,8.0,10648.0
1304.0,5.0,4.0,2.0,1.0,5.0,3.0,5.0,5.0,4.0,4.0,2.0,3.0,2.0,3.0,1.0,4.0,1.0,3.0,4.0,2.0,4.0,3.0,3.0,7484.0
295.0,1.0,3.0,6.0,2.0,3.0,3.0,2.0,1.0,4.0,2.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,6.0,2.0,8.0,5556.0
1160.0,5.0,2.0,3.0,1.0,3.0,2.0,6.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,2.0,3.0,3.0,2.0,5.0,5.0,5.0,4.0,0.0,4107.0
1822.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,6.0,3.0,5.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,17.0,59819.0
815.0,4.0,3.0,2.0,2.0,5.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,1.0,3.0,1.0,4.0,3.0,1.0,6.0,3.0,6.0,3.0,1.0,31183.0
182.0,2.0,1.0,5.0,6.0,3.0,1.0,5.0,5.0,3.0,3.0,4.0,6.0,3.0,5.0,2.0,2.0,4.0,3.0,5.0,3.0,5.0,5.0,5.0,824.0
1728.0,5.0,2.0,2.0,6.0,5.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,6.0,2.0,2.0,5.0,6.0,6.0,1.0,28.0,234541.0
1486.0,2.0,2.0,3.0,3.0,2.0,3.0,5.0,5.0,4.0,3.0,5.0,6.0,2.0,5.0,5.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,1.0,13162.0
277.0,2.0,2.0,5.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,1.0,3.0,5.0,4.0,2.0,4.0,6.0,2.0,6.0,3.0,14.0,17734.0
1154.0,3.0,1.0,5.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,4.0,4.0,5.0,4.0,1.0,5.0,4.0,5.0,2.0,5.0,91309.0
530.0,1.0,5.0,4.0,6.0,3.0,1.0,3.0,2.0,5.0,1.0,3.0,2.0,2.0,3.0,2.0,5.0,2.0,2.0,6.0,4.0,4.0,1.0,21.0,25245.0
1617.0,5.0,5.0,4.0,5.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,6.0,5.0,6.0,17241.0
1714.0,5.0,2.0,2.0,6.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,6.0,3.0,5.0,1.0,4.0,5.0,4.0,5.0,5.0,6.0,1.0,5.0,26268.0
613.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,1.0,3.0,4.0,5.0,1.0,2.0,4.0,6.0,3.0,3.0,4.0,3.0,5.0,5.0,13.0,15508.0
998.0,2.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,5.0,3.0,2.0,3.0,3.0,4.0,1.0,6.0,1.0,3.0,6.0,2.0,3.0,2.0,10.0,33496.0
690.0,4.0,1.0,2.0,6.0,5.0,5.0,2.0,3.0,4.0,4.0,3.0,4.0,6.0,2.0,5.0,5.0,2.0,2.0,5.0,1.0,5.0,2.0,12.0,86820.0
1037.0,4.0,2.0,3.0,3.0,3.0,3.0,6.0,4.0,5.0,4.0,1.0,5.0,2.0,4.0,4.0,4.0,2.0,4.0,5.0,2.0,4.0,1.0,4.0,24987.0
916.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,4.0,2.0,5.0,4.0,1.0,3.0,2.0,4.0,5.0,4.0,45242.0
1026.0,3.0,3.0,2.0,3.0,5.0,3.0,2.0,2.0,2.0,4.0,3.0,4.0,6.0,3.0,3.0,4.0,2.0,3.0,5.0,5.0,4.0,1.0,4.0,40298.0
200.0,1.0,3.0,5.0,6.0,5.0,3.0,5.0,5.0,1.0,4.0,4.0,3.0,4.0,3.0,3.0,6.0,3.0,5.0,4.0,3.0,6.0,2.0,27.0,7078.0
969.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,1.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,6.0,3.0,3.0,2.0,1.0,20387.0
536.0,4.0,3.0,6.0,5.0,3.0,4.0,5.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,4.0,4.0,3.0,2.0,5.0,5.0,4.0,2.0,6.0,27909.0
339.0,5.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,5.0,2.0,1.0,4415.0
66.0,2.0,2.0,5.0,5.0,4.0,2.0,2.0,5.0,3.0,3.0,2.0,2.0,6.0,3.0,4.0,3.0,3.0,3.0,5.0,2.0,3.0,4.0,3.0,726.0
1932.0,2.0,5.0,4.0,4.0,5.0,3.0,2.0,4.0,2.0,1.0,4.0,2.0,5.0,4.0,3.0,4.0,2.0,4.0,5.0,5.0,5.0,3.0,6.0,108231.0
1275.0,3.0,4.0,6.0,5.0,4.0,3.0,5.0,4.0,3.0,2.0,3.0,6.0,6.0,4.0,2.0,5.0,4.0,2.0,6.0,5.0,4.0,4.0,2.0,14652.0
1454.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,5.0,5.0,2.0,4.0,4.0,3.0,4.0,6.0,3.0,5.0,3.0,4.0,53193.0
428.0,1.0,2.0,3.0,3.0,3.0,1.0,4.0,2.0,4.0,4.0,5.0,4.0,1.0,2.0,4.0,3.0,5.0,2.0,4.0,2.0,3.0,4.0,2.0,2782.0
693.0,4.0,1.0,4.0,3.0,3.0,4.0,3.0,1.0,4.0,2.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,1.0,4.0,2.0,4.0,2.0,4.0,28406.0
1025.0,4.0,2.0,1.0,2.0,2.0,4.0,5.0,5.0,4.0,5.0,2.0,4.0,5.0,4.0,2.0,3.0,4.0,4.0,4.0,2.0,5.0,4.0,0.0,5682.0
214.0,2.0,1.0,5.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0,4.0,6.0,3.0,3.0,2.0,4.0,1.0,4.0,3.0,3.0,4.0,1.0,16.0,5884.0
1462.0,1.0,3.0,6.0,3.0,5.0,4.0,2.0,2.0,5.0,2.0,4.0,1.0,5.0,3.0,3.0,3.0,1.0,2.0,4.0,4.0,3.0,3.0,12.0,54020.0
478.0,3.0,3.0,5.0,5.0,3.0,4.0,6.0,2.0,3.0,2.0,2.0,2.0,5.0,4.0,4.0,5.0,4.0,5.0,3.0,2.0,4.0,3.0,1.0,14998.0
621.0,5.0,4.0,5.0,2.0,4.0,5.0,4.0,1.0,1.0,2.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,5.0,3.0,6.0,1.0,15.0,22111.0
639.0,4.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,1.0,5.0,2.0,4.0,2.0,5.0,4.0,4.0,3.0,2.0,5.0,1.0,3.0,3.0,12.0,73839.0
1345.0,4.0,1.0,4.0,4.0,4.0,1.0,5.0,3.0,1.0,5.0,5.0,6.0,6.0,5.0,2.0,5.0,2.0,3.0,6.0,5.0,4.0,2.0,17.0,15373.0
458.0,3.0,3.0,3.0,6.0,2.0,4.0,4.0,2.0,4.0,5.0,3.0,3.0,4.0,4.0,2.0,4.0,2.0,1.0,3.0,4.0,6.0,4.0,5.0,7179.0
1292.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0,4.0,4.0,2.0,2.0,3.0,4.0,3.0,2.0,4.0,2.0,3.0,3.0,1.0,4.0,2.0,1.0,39349.0
1153.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,0.0,46046.0
203.0,4.0,2.0,3.0,3.0,2.0,4.0,6.0,3.0,4.0,2.0,5.0,6.0,4.0,3.0,2.0,4.0,4.0,2.0,5.0,3.0,3.0,2.0,0.0,1260.0
394.0,2.0,2.0,5.0,3.0,5.0,1.0,4.0,1.0,3.0,3.0,3.0,5.0,2.0,3.0,3.0,2.0,1.0,3.0,5.0,1.0,4.0,2.0,13.0,6926.0
1543.0,5.0,2.0,1.0,4.0,4.0,1.0,4.0,4.0,3.0,2.0,4.0,2.0,1.0,4.0,3.0,2.0,5.0,2.0,4.0,4.0,4.0,1.0,1.0,28973.0
1287.0,5.0,3.0,6.0,5.0,3.0,3.0,6.0,4.0,5.0,3.0,2.0,4.0,2.0,3.0,3.0,4.0,1.0,2.0,3.0,4.0,5.0,2.0,8.0,20378.0
1133.0,5.0,4.0,4.0,4.0,3.0,3.0,5.0,2.0,1.0,2.0,2.0,2.0,5.0,3.0,3.0,4.0,2.0,2.0,6.0,6.0,5.0,3.0,13.0,40544.0
1923.0,1.0,3.0,2.0,5.0,4.0,2.0,5.0,1.0,4.0,1.0,3.0,2.0,4.0,3.0,1.0,3.0,4.0,2.0,5.0,5.0,5.0,3.0,6.0,53739.0
12.0,4.0,2.0,6.0,3.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,0.0,235.0
517.0,2.0,4.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,5.0,4.0,4.0,2.0,3.0,2.0,5.0,3.0,2.0,4.0,2.0,5.0,3.0,6.0,10001.0
1094.0,4.0,5.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,6.0,5.0,2.0,5.0,4.0,4.0,5.0,5.0,6.0,5.0,0.0,9630.0
298.0,4.0,1.0,5.0,2.0,4.0,3.0,4.0,1.0,2.0,3.0,2.0,5.0,3.0,4.0,2.0,4.0,1.0,4.0,6.0,3.0,4.0,2.0,18.0,9304.0
1236.0,5.0,4.0,6.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,4.0,5.0,4.0,3.0,3.0,3.0,6.0,1.0,3.0,4.0,2.0,26094.0
854.0,5.0,2.0,4.0,5.0,4.0,2.0,2.0,2.0,4.0,5.0,4.0,1.0,4.0,4.0,4.0,3.0,2.0,4.0,6.0,3.0,3.0,1.0,9.0,18156.0
412.0,4.0,5.0,2.0,5.0,4.0,3.0,5.0,5.0,3.0,5.0,1.0,3.0,2.0,4.0,1.0,4.0,3.0,4.0,5.0,2.0,5.0,5.0,1.0,4168.0
1734.0,3.0,3.0,1.0,4.0,5.0,5.0,4.0,1.0,5.0,5.0,3.0,5.0,1.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,5.0,5.0,0.0,30121.0
177.0,2.0,3.0,6.0,2.0,2.0,1.0,1.0,3.0,1.0,4.0,4.0,3.0,6.0,2.0,4.0,4.0,2.0,2.0,5.0,1.0,5.0,4.0,14.0,1772.0
1163.0,3.0,2.0,1.0,5.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,3.0,2.0,5.0,2.0,4.0,1.0,3.0,4.0,6.0,5.0,1.0,13.0,99995.0
1032.0,3.0,4.0,3.0,5.0,2.0,3.0,4.0,1.0,4.0,3.0,4.0,6.0,6.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,5.0,3.0,2.0,12570.0
950.0,2.0,3.0,3.0,1.0,3.0,4.0,1.0,5.0,4.0,3.0,5.0,2.0,5.0,3.0,2.0,3.0,1.0,4.0,5.0,2.0,5.0,4.0,8.0,15165.0
637.0,3.0,1.0,3.0,2.0,3.0,5.0,6.0,2.0,2.0,3.0,3.0,5.0,5.0,5.0,3.0,2.0,2.0,5.0,5.0,3.0,4.0,3.0,6.0,10101.0
192.0,2.0,3.0,2.0,4.0,4.0,3.0,1.0,4.0,2.0,2.0,3.0,6.0,3.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,6.0,3.0,12.0,7002.0
1055.0,2.0,4.0,4.0,1.0,2.0,4.0,3.0,3.0,5.0,3.0,1.0,6.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,5.0,5.0,3.0,4.0,8153.0
1887.0,4.0,3.0,4.0,5.0,2.0,4.0,1.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,6.0,4.0,2.0,4.0,3.0,5.0,2.0,2.0,73512.0
174.0,5.0,4.0,2.0,5.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,6.0,4.0,2.0,4.0,5.0,2.0,5.0,4.0,5.0,3.0,1.0,2796.0
1160.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,5.0,5.0,4.0,3.0,6.0,5.0,2.0,4.0,6.0,3.0,3.0,6.0,2.0,6.0,4.0,5.0,9355.0
1518.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,5.0,3.0,1.0,3.0,3.0,2.0,4.0,2.0,4.0,2.0,4.0,3.0,0.0,21522.0
201.0,1.0,3.0,6.0,5.0,2.0,1.0,5.0,1.0,1.0,3.0,3.0,6.0,3.0,2.0,2.0,5.0,3.0,2.0,5.0,5.0,5.0,2.0,25.0,5498.0
1519.0,4.0,4.0,1.0,2.0,4.0,1.0,2.0,2.0,3.0,5.0,2.0,2.0,4.0,3.0,3.0,3.0,1.0,2.0,5.0,6.0,5.0,4.0,6.0,27402.0
149.0,5.0,4.0,4.0,1.0,3.0,2.0,3.0,5.0,5.0,3.0,4.0,2.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,6.0,5.0,5.0,0.0,187.0
378.0,4.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,4.0,3.0,5.0,2.0,4.0,2.0,2.0,3.0,4.0,5.0,5.0,5.0,1.0,7.0,8086.0
1037.0,3.0,5.0,3.0,3.0,2.0,3.0,3.0,5.0,4.0,1.0,1.0,2.0,5.0,3.0,5.0,3.0,1.0,3.0,4.0,2.0,5.0,1.0,16.0,28540.0
1395.0,3.0,3.0,2.0,2.0,3.0,1.0,5.0,2.0,5.0,3.0,4.0,2.0,6.0,3.0,3.0,4.0,2.0,3.0,5.0,4.0,4.0,2.0,0.0,10924.0
1577.0,2.0,3.0,2.0,5.0,4.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,5.0,2.0,5.0,4.0,3.0,5.0,2.0,18.0,180436.0
1838.0,4.0,3.0,3.0,1.0,2.0,2.0,4.0,4.0,4.0,1.0,2.0,1.0,3.0,3.0,2.0,5.0,1.0,4.0,5.0,2.0,5.0,3.0,7.0,43279.0
712.0,3.0,1.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,5.0,3.0,5.0,5.0,4.0,2.0,4.0,4.0,4.0,6.0,5.0,2.0,0.0,6338.0
612.0,3.0,1.0,4.0,3.0,3.0,1.0,5.0,2.0,2.0,5.0,4.0,2.0,1.0,5.0,2.0,3.0,1.0,4.0,6.0,3.0,5.0,2.0,15.0,15813.0
926.0,3.0,4.0,2.0,3.0,3.0,3.0,5.0,5.0,1.0,4.0,5.0,5.0,2.0,3.0,2.0,3.0,3.0,3.0,5.0,2.0,5.0,2.0,7.0,11505.0
1796.0,4.0,4.0,4.0,2.0,3.0,5.0,3.0,4.0,5.0,3.0,2.0,4.0,3.0,5.0,3.0,3.0,1.0,4.0,4.0,2.0,4.0,3.0,6.0,19337.0
1782.0,4.0,3.0,6.0,5.0,2.0,2.0,3.0,2.0,4.0,2.0,1.0,2.0,5.0,4.0,3.0,4.0,3.0,5.0,4.0,6.0,3.0,4.0,1.0,16502.0
1210.0,4.0,2.0,2.0,3.0,5.0,4.0,2.0,1.0,5.0,3.0,2.0,3.0,5.0,5.0,4.0,4.0,2.0,2.0,5.0,4.0,4.0,3.0,5.0,65967.0
